biomolecule_id,UniqueID,standardized_name,LipidCategoty,LipidClass,MainClass,SubClass,NumFattyAcylCarbons,NumFattyAcylUnsaturations,AverageUnsaturations,UnsaturationLevel,omics_id,keep
38328,23.618_658.54059,DG 38:6_RTmz_23.618_658.54059,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,38,6,3,High,2,1
38329,24.233_658.54004,DG 16:0_22:6_RTmz_24.233_658.54004,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,38,6,3,High,2,1
38330,25.043_686.57097,DG 40:6_RTmz_25.043_686.57097,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,40,6,3,High,2,1
38331,27.159_714.60263,DG 20:0_22:6_RTmz_27.159_714.60263,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,42,6,3,High,2,1
38332,22.131_656.52437,DG 38:7_RTmz_22.131_656.52437,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,38,7,3.5,Very High,2,1
38333,23.823_684.20207,DG 18:2_22:5_RTmz_23.823_684.20207,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,40,7,3.5,Very High,2,1
38334,24.413_684.55606,DG 18:1_22:6_RTmz_24.413_684.55606,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,40,7,3.5,Very High,2,1
38335,29.326_712.60799,DG 20:1_22:6_RTmz_29.326_712.60799,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,42,7,3.5,Very High,2,"0; LowPeakQualityScore, NoLinearRangeFound"
38336,22.904_682.54063,DG 40:8_RTmz_22.904_682.54063,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,40,8,4,Very High,2,1
38337,17.756_1125.68791,GM3-NANA d18:1_14:0_RTmz_17.756_1125.68791,Sphingolipids,GM3-NANA,Acidic glycosphingolipids,Gangliosides,32,1,1,Low,2,1
38338,18.762_1153.719,GM3-NANA d18:1_16:0_RTmz_18.762_1153.719,Sphingolipids,GM3-NANA,Acidic glycosphingolipids,Gangliosides,34,1,1,Low,2,1
38339,20.077_1181.75053,GM3-NANA d18:1_18:0_RTmz_20.077_1181.75053,Sphingolipids,GM3-NANA,Acidic glycosphingolipids,Gangliosides,36,1,1,Low,2,1
38340,20.292_1181.75064,GM3-NANA d18:1_18:0_RTmz_20.292_1181.75064,Sphingolipids,GM3-NANA,Acidic glycosphingolipids,Gangliosides,36,1,1,Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38341,21.736_1209.78177,GM3-NANA d38:1_RTmz_21.736_1209.78177,Sphingolipids,GM3-NANA,Acidic glycosphingolipids,Gangliosides,38,1,1,Low,2,1
38342,21.986_1209.78166,GM3-NANA d38:1_RTmz_21.986_1209.78166,Sphingolipids,GM3-NANA,Acidic glycosphingolipids,Gangliosides,38,1,1,Low,2,"0; HighRsd, LowPeakQualityScore"
38343,23.628_1237.81418,GM3-NANA d18:1_22:0_RTmz_23.628_1237.81418,Sphingolipids,GM3-NANA,Acidic glycosphingolipids,Gangliosides,40,1,1,Low,2,1
38344,23.889_1237.81393,GM3-NANA d18:1_22:0_RTmz_23.889_1237.81393,Sphingolipids,GM3-NANA,Acidic glycosphingolipids,Gangliosides,40,1,1,Low,2,"0; HighRsd, NoLinearRangeFound"
38345,24.707_1251.82972,GM3-NANA d18:1_23:0_RTmz_24.707_1251.82972,Sphingolipids,GM3-NANA,Acidic glycosphingolipids,Gangliosides,41,1,1,Low,2,1
38346,25.568_1265.84476,GM3-NANA d18:1_24:0_RTmz_25.568_1265.84476,Sphingolipids,GM3-NANA,Acidic glycosphingolipids,Gangliosides,42,1,1,Low,2,1
38347,25.824_1265.8457,GM3-NANA d18:1_24:0_RTmz_25.824_1265.8457,Sphingolipids,GM3-NANA,Acidic glycosphingolipids,Gangliosides,42,1,1,Low,2,0; HighRsd
38348,17.889_1151.7032,GM3-NANA d18:2_16:0_RTmz_17.889_1151.7032,Sphingolipids,GM3-NANA,Acidic glycosphingolipids,Gangliosides,34,2,2,Medium,2,1
38349,18.984_1179.73512,GM3-NANA d18:2_18:0_RTmz_18.984_1179.73512,Sphingolipids,GM3-NANA,Acidic glycosphingolipids,Gangliosides,36,2,2,Medium,2,1
38350,22.127_1235.79842,GM3-NANA d18:2_22:0_RTmz_22.127_1235.79842,Sphingolipids,GM3-NANA,Acidic glycosphingolipids,Gangliosides,40,2,2,Medium,2,1
38351,23.611_1263.82985,GM3-NANA d18:1_24:1_RTmz_23.611_1263.82985,Sphingolipids,GM3-NANA,Acidic glycosphingolipids,Gangliosides,42,2,2,Medium,2,1
38352,23.865_1263.82965,GM3-NANA d18:1_24:1_RTmz_23.865_1263.82965,Sphingolipids,GM3-NANA,Acidic glycosphingolipids,Gangliosides,42,2,2,Medium,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38353,24.052_1263.82986,GM3-NANA d18:2_24:0_RTmz_24.052_1263.82986,Sphingolipids,GM3-NANA,Acidic glycosphingolipids,Gangliosides,42,2,2,Medium,2,1
38354,18.488_1169.71385,GM3-NGNA d18:1_16:0_RTmz_18.488_1169.71385,Sphingolipids,GM3-NGNA,Acidic glycosphingolipids,Gangliosides,34,1,1,Low,2,1
38355,23.123_1279.82499,GM3-NGNA d18:1_24:1_RTmz_23.123_1279.82499,Sphingolipids,GM3-NGNA,Acidic glycosphingolipids,Gangliosides,42,2,2,Medium,2,1
38356,27.352_810.68125,HexCer[NS] d42:2_RTmz_27.352_810.68125,Sphingolipids,HexCer[NS],Ceramides,Hexosylceramide,42,2,2,Medium,2,1
38357,27.369_810.6001,HexCer[NS] d42:2_RTmz_27.369_810.6001,Sphingolipids,HexCer[NS],Ceramides,Hexosylceramide,42,2,2,Medium,2,0; HighRsd
38358,27.514_810.6003,HexCer[NS] d42:2_RTmz_27.514_810.6003,Sphingolipids,HexCer[NS],Ceramides,Hexosylceramide,42,2,2,Medium,2,0; LowPeakQualityScore
38359,12.516_412.28448,LysoPC 10:0_RTmz_12.516_412.28448,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,10,0,0,Very Low,2,0; HighRTModelError
38360,12.686_412.30558,LysoPC 10:0_RTmz_12.686_412.30558,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,10,0,0,Very Low,2,1
38361,13.008_412.26912,LysoPC 10:0_RTmz_13.008_412.26912,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,10,0,0,Very Low,2,"0; HighRTModelError, LowPeakQualityScore, NoLinearRangeFound"
38362,13.356_440.21171,LysoPC 12:0_RTmz_13.356_440.21171,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,12,0,0,Very Low,2,"0; HighRTModelError, LowPeakQualityScore, NoLinearRangeFound"
38363,13.499_440.27685,LysoPC 12:0_RTmz_13.499_440.27685,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,12,0,0,Very Low,2,"0; HighRsd, HighRTModelError, LowPeakQualityScore"
38364,13.662_440.27681,LysoPC 12:0_RTmz_13.662_440.27681,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,12,0,0,Very Low,2,1
38365,11.994_454.29241,Unknown_RTmz_11.994_454.29241,NA,NA,NA,NA,NA,NA,NA,NA,2,1
38366,14.235_468.38909,LysoPC 14:0_RTmz_14.235_468.38909,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,14,0,0,Very Low,2,"0; HighRTModelError, NoLinearRangeFound"
38367,14.24_468.19902,LysoPC 14:0_RTmz_14.24_468.19902,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,14,0,0,Very Low,2,"0; HighRTModelError, NoLinearRangeFound"
38368,14.251_468.30816,LysoPC 14:0_RTmz_14.251_468.30816,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,14,0,0,Very Low,2,0; HighRTModelError
38369,14.426_468.30846,LysoPC 14:0_RTmz_14.426_468.30846,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,14,0,0,Very Low,2,1
38370,14.639_482.32371,LysoPC 15:0_RTmz_14.639_482.32371,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,15,0,0,Very Low,2,1
38371,14.809_482.32403,LysoPC 15:0_RTmz_14.809_482.32403,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,15,0,0,Very Low,2,1
38372,15.021_496.3393,LysoPC 16:0_RTmz_15.021_496.3393,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,16,0,0,Very Low,2,1
38373,15.199_496.33947,LysoPC 16:0_RTmz_15.199_496.33947,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,16,0,0,Very Low,2,1
38374,15.459_510.35485,LysoPC 17:0_RTmz_15.459_510.35485,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,17,0,0,Very Low,2,1
38375,16.397_510.3912,LysoPC 17:0_RTmz_16.397_510.3912,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,17,0,0,Very Low,2,1
38376,15.798_524.37019,LysoPC 18:0_RTmz_15.798_524.37019,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,18,0,0,Very Low,2,0; HighRTModelError
38377,15.988_524.3707,LysoPC 18:0_RTmz_15.988_524.3707,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,18,0,0,Very Low,2,1
38378,16.218_538.38608,LysoPC 19:0_RTmz_16.218_538.38608,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,19,0,0,Very Low,2,1
38379,16.824_552.40175,LysoPC 20:0_RTmz_16.824_552.40175,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,20,0,0,Very Low,2,1
38380,17.838_580.4203,LysoPC 22:0_RTmz_17.838_580.4203,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,22,0,0,Very Low,2,1
38381,18.837_608.46453,LysoPC 24:0_RTmz_18.837_608.46453,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,24,0,0,Very Low,2,1
38382,13.673_466.31589,LysoPC 14:1_RTmz_13.673_466.31589,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,14,1,1,Low,2,0; HighRTModelError
38383,13.887_466.2924,LysoPC 14:1_RTmz_13.887_466.2924,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,14,1,1,Low,2,1
38384,14.468_480.30871,LysoPC 15:1_RTmz_14.468_480.30871,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,15,1,1,Low,2,"0; HighRTModelError, LowPeakQualityScore"
38385,14.441_494.32432,LysoPC 16:1_RTmz_14.441_494.32432,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,16,1,1,Low,2,0; HighRTModelError
38386,14.597_494.32337,LysoPC 16:1_RTmz_14.597_494.32337,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,16,1,1,Low,2,1
38387,15.261_508.33924,LysoPC 17:1_RTmz_15.261_508.33924,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,17,1,1,Low,2,1
38388,14.955_522.25622,Unknown_RTmz_14.955_522.25622,NA,NA,NA,NA,NA,NA,NA,NA,2,1
38389,15.34_522.35495,LysoPC 18:1_RTmz_15.34_522.35495,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,18,1,1,Low,2,1
38390,16.064_550.38612,LysoPC 20:1_RTmz_16.064_550.38612,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,20,1,1,Low,2,1
38391,16.858_578.41732,LysoPC 22:1_RTmz_16.858_578.41732,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,22,1,1,Low,2,1
38392,14.428_506.26452,LysoPC 17:2_RTmz_14.428_506.26452,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,17,2,2,Medium,2,1
38393,14.688_520.33923,LysoPC 18:2_RTmz_14.688_520.33923,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,18,2,2,Medium,2,0; HighRTModelError
38394,14.843_520.33942,LysoPC 18:2_RTmz_14.843_520.33942,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,18,2,2,Medium,2,1
38395,15.527_548.37045,LysoPC 20:2_RTmz_15.527_548.37045,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,20,2,2,Medium,2,1
38396,13.123_518.32375,LysoPC 18:3_RTmz_13.123_518.32375,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,18,3,3,High,2,1
38397,14.276_518.32367,LysoPC 18:3_RTmz_14.276_518.32367,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,18,3,3,High,2,0; HighRTModelError
38398,14.423_518.32426,LysoPC 18:3_RTmz_14.423_518.32426,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,18,3,3,High,2,1
38399,15.101_546.35457,LysoPC 20:3_RTmz_15.101_546.35457,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,20,3,3,High,2,1
38400,14.088_516.30813,LysoPC 18:4_RTmz_14.088_516.30813,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,18,4,4,Very High,2,1
38401,14.8_544.33923,LysoPC 20:4_RTmz_14.8_544.33923,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,20,4,4,Very High,2,1
38402,15.342_544.33718,LysoPC 20:4_RTmz_15.342_544.33718,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,20,4,4,Very High,2,1
38403,15.378_572.37039,LysoPC 22:4_RTmz_15.378_572.37039,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,22,4,4,Very High,2,1
38404,14.265_542.32365,LysoPC 20:5_RTmz_14.265_542.32365,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,20,5,5,Very High,2,0; HighRTModelError
38405,14.396_542.32421,LysoPC 20:5_RTmz_14.396_542.32421,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,20,5,5,Very High,2,1
38406,14.952_570.35479,LysoPC 22:5_RTmz_14.952_570.35479,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,22,5,5,Very High,2,1
38407,15.528_570.35231,LysoPC 22:5_RTmz_15.528_570.35231,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,22,5,5,Very High,2,0; HighRTModelError
38408,14.741_568.33882,LysoPC 22:6_RTmz_14.741_568.33882,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,22,6,6,Very High,2,1
38409,15.328_454.29273,LysoPE 16:0_RTmz_15.328_454.29273,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,16,0,0,Very Low,2,1
38410,15.574_468.33149,LysoPE 17:0_RTmz_15.574_468.33149,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,17,0,0,Very Low,2,1
38411,15.947_482.32385,LysoPE 18:0_RTmz_15.947_482.32385,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,18,0,0,Very Low,2,1
38412,14.706_452.27683,LysoPE 16:1_RTmz_14.706_452.27683,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,16,1,1,Low,2,1
38413,15.464_480.30793,LysoPE 18:1_RTmz_15.464_480.30793,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,18,1,1,Low,2,1
38414,15.528_480.34424,LysoPE 18:1_RTmz_15.528_480.34424,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,18,1,1,Low,2,1
38415,16.034_508.33973,LysoPE 20:1_RTmz_16.034_508.33973,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,20,1,1,Low,2,0; NoLinearRangeFound
38416,14.962_478.29223,LysoPE 18:2_RTmz_14.962_478.29223,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,18,2,2,Medium,2,0; NA
38417,15.021_478.32896,LysoPE 18:2_RTmz_15.021_478.32896,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,18,2,2,Medium,2,1
38418,15.031_478.32346,LysoPE 18:2_RTmz_15.031_478.32346,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,18,2,2,Medium,2,0; LowPeakQualityScore
38419,15.123_478.29243,LysoPE 18:2_RTmz_15.123_478.29243,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,18,2,2,Medium,2,"0; LowPeakQualityScore, NoLinearRangeFound"
38420,15.197_478.32368,LysoPE 18:2_RTmz_15.197_478.32368,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,18,2,2,Medium,2,0; NA
38421,15.199_478.32911,LysoPE 18:2_RTmz_15.199_478.32911,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,18,2,2,Medium,2,0; NA
38422,14.544_476.27716,LysoPE 18:3_RTmz_14.544_476.27716,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,18,3,3,High,2,1
38423,14.598_476.31287,LysoPE 18:3_RTmz_14.598_476.31287,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,18,3,3,High,2,0; LowPeakQualityScore
38424,15.294_504.30813,LysoPE 20:3_RTmz_15.294_504.30813,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,20,3,3,High,2,"0; LowPeakQualityScore, NoLinearRangeFound"
38425,15.332_504.34417,LysoPE 20:3_RTmz_15.332_504.34417,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,20,3,3,High,2,1
38426,15.338_504.3381,LysoPE 20:3_RTmz_15.338_504.3381,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,20,3,3,High,2,0; LowPeakQualityScore
38427,14.704_502.33704,LysoPE 20:4_RTmz_14.704_502.33704,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,20,4,4,Very High,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38428,14.743_502.37328,LysoPE 20:4_RTmz_14.743_502.37328,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,20,4,4,Very High,2,0; NoLinearRangeFound
38429,14.839_502.32316,LysoPE 20:4_RTmz_14.839_502.32316,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,20,4,4,Very High,2,0; LowPeakQualityScore
38430,14.84_502.3291,LysoPE 20:4_RTmz_14.84_502.3291,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,20,4,4,Very High,2,0; NA
38431,14.921_502.29219,LysoPE 20:4_RTmz_14.921_502.29219,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,20,4,4,Very High,2,1
38432,15.481_530.32358,LysoPE 22:4_RTmz_15.481_530.32358,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,22,4,4,Very High,2,1
38433,14.119_500.32136,LysoPE 20:5_RTmz_14.119_500.32136,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,20,5,5,Very High,2,"0; HighRsd, NoLinearRangeFound"
38434,14.335_500.37135,LysoPE 20:5_RTmz_14.335_500.37135,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,20,5,5,Very High,2,0; NoLinearRangeFound
38435,14.508_500.27747,LysoPE 20:5_RTmz_14.508_500.27747,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,20,5,5,Very High,2,1
38436,15.07_528.30801,LysoPE 22:5_RTmz_15.07_528.30801,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,22,5,5,Very High,2,0; NA
38437,15.101_528.34381,LysoPE 22:5_RTmz_15.101_528.34381,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,22,5,5,Very High,2,0; LowPeakQualityScore
38438,15.27_528.30798,LysoPE 22:5_RTmz_15.27_528.30798,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,22,5,5,Very High,2,1
38439,14.803_526.32881,LysoPE 22:6_RTmz_14.803_526.32881,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,22,6,6,Very High,2,1
38440,14.839_526.29278,LysoPE 22:6_RTmz_14.839_526.29278,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,22,6,6,Very High,2,0; NA
38441,14.86_526.2929,LysoPE 22:6_RTmz_14.86_526.2929,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,22,6,6,Very High,2,0; NA
38442,15.086_526.29004,LysoPE 22:6_RTmz_15.086_526.29004,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,22,6,6,Very High,2,1
38443,13.163_437.21421,Unknown_RTmz_13.163_437.21421,NA,NA,NA,NA,NA,NA,NA,NA,2,1
38444,13.349_451.26674,Unknown_RTmz_13.349_451.26674,NA,NA,NA,NA,NA,NA,NA,NA,2,1
38445,13.652_463.23228,Unknown_RTmz_13.652_463.23228,NA,NA,NA,NA,NA,NA,NA,NA,2,1
38446,22.002_666.43382,PA 32:0_RTmz_22.002_666.43382,Glycerophospholipids,PA,Glycerophosphates,Diacylglycerophosphates,32,0,0,Very Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38447,16.002_670.40562,PA 33:5_RTmz_16.002_670.40562,Glycerophospholipids,PA,Glycerophosphates,Diacylglycerophosphates,33,5,2.5,High,2,0; NoLinearRangeFound
38448,13.763_566.38106,PC 20:0_RTmz_13.763_566.38106,Glycerophospholipids,PC,Glycerophosphocholines,Diacylglycerophosphocholines,20,0,0,Very Low,2,1
38449,15.37_594.35252,PC 22:0_RTmz_15.37_594.35252,Glycerophospholipids,PC,Glycerophosphocholines,Diacylglycerophosphocholines,22,0,0,Very Low,2,0; HighRTModelError
38450,19.569_594.48518,Unknown_RTmz_19.569_594.48518,NA,NA,NA,NA,NA,NA,NA,NA,2,1
38451,16.919_622.44361,PC 24:0_RTmz_16.919_622.44361,Glycerophospholipids,PC,Glycerophosphocholines,Diacylglycerophosphocholines,24,0,0,Very Low,2,"0; HighRsd, HighRTModelError, LowPeakQualityScore, NoLinearRangeFound"
38452,17.842_650.4751,PC 26:0_RTmz_17.842_650.4751,Glycerophospholipids,PC,Glycerophosphocholines,Diacylglycerophosphocholines,26,0,0,Very Low,2,1
38453,19.796_650.43885,PC 26:0_RTmz_19.796_650.43885,Glycerophospholipids,PC,Glycerophosphocholines,Diacylglycerophosphocholines,26,0,0,Very Low,2,1
38454,18.024_664.44164,PC 27:0_RTmz_18.024_664.44164,Glycerophospholipids,PC,Glycerophosphocholines,Diacylglycerophosphocholines,27,0,0,Very Low,2,"0; HighRsd, HighRTModelError, LowPeakQualityScore, NoLinearRangeFound"
38455,18.933_678.50631,PC 16:0_12:0_RTmz_18.933_678.50631,Glycerophospholipids,PC,Glycerophosphocholines,Diacylglycerophosphocholines,28,0,0,Very Low,2,1
38456,19.323_692.52155,PC 29:0_RTmz_19.323_692.52155,Glycerophospholipids,PC,Glycerophosphocholines,Diacylglycerophosphocholines,29,0,0,Very Low,2,"0; HighRTModelError, LowPeakQualityScore, NoLinearRangeFound"
38457,19.617_692.52202,PC 29:0_RTmz_19.617_692.52202,Glycerophospholipids,PC,Glycerophosphocholines,Diacylglycerophosphocholines,29,0,0,Very Low,2,1
38458,20.112_706.53751,PC 30:0_RTmz_20.112_706.53751,Glycerophospholipids,PC,Glycerophosphocholines,Diacylglycerophosphocholines,30,0,0,Very Low,2,"0; HighRTModelError, LowPeakQualityScore, NoLinearRangeFound"
38459,20.409_706.53779,PC 16:0_14:0_RTmz_20.409_706.53779,Glycerophospholipids,PC,Glycerophosphocholines,Diacylglycerophosphocholines,30,0,0,Very Low,2,1
38460,20.693_706.53765,PC 30:0_RTmz_20.693_706.53765,Glycerophospholipids,PC,Glycerophosphocholines,Diacylglycerophosphocholines,30,0,0,Very Low,2,"0; HighRTModelError, NoLinearRangeFound"
38461,20.902_720.55406,PC 31:0_RTmz_20.902_720.55406,Glycerophospholipids,PC,Glycerophosphocholines,Diacylglycerophosphocholines,31,0,0,Very Low,2,"0; HighRTModelError, NoLinearRangeFound"
38462,21.304_720.55364,PC 31:0_RTmz_21.304_720.55364,Glycerophospholipids,PC,Glycerophosphocholines,Diacylglycerophosphocholines,31,0,0,Very Low,2,1
38463,21.897_734.56894,PC 16:0_16:0_RTmz_21.897_734.56894,Glycerophospholipids,PC,Glycerophosphocholines,Diacylglycerophosphocholines,32,0,0,Very Low,2,"0; HighRTModelError, NoLinearRangeFound"
38464,22.249_734.56846,PC 16:0_16:0_RTmz_22.249_734.56846,Glycerophospholipids,PC,Glycerophosphocholines,Diacylglycerophosphocholines,32,0,0,Very Low,2,1
38465,22.472_734.56971,PC 16:0_16:0_RTmz_22.472_734.56971,Glycerophospholipids,PC,Glycerophosphocholines,Diacylglycerophosphocholines,32,0,0,Very Low,2,"0; HighRTModelError, LowPeakQualityScore, NoLinearRangeFound"
38466,22.547_734.56963,PC 16:0_16:0_RTmz_22.547_734.56963,Glycerophospholipids,PC,Glycerophosphocholines,Diacylglycerophosphocholines,32,0,0,Very Low,2,"0; HighRTModelError, LowPeakQualityScore, NoLinearRangeFound"
38467,22.62_734.56946,PC 16:0_16:0_RTmz_22.62_734.56946,Glycerophospholipids,PC,Glycerophosphocholines,Diacylglycerophosphocholines,32,0,0,Very Low,2,"0; HighRTModelError, NoLinearRangeFound"
38468,23.065_734.56962,PC 16:0_16:0_RTmz_23.065_734.56962,Glycerophospholipids,PC,Glycerophosphocholines,Diacylglycerophosphocholines,32,0,0,Very Low,2,0; LowPeakQualityScore
38469,23.1_734.56965,PC 32:0_RTmz_23.1_734.56965,Glycerophospholipids,PC,Glycerophosphocholines,Diacylglycerophosphocholines,32,0,0,Very Low,2,"0; LowPeakQualityScore, NoLinearRangeFound"
38470,23.153_734.56964,PC 16:0_16:0_RTmz_23.153_734.56964,Glycerophospholipids,PC,Glycerophosphocholines,Diacylglycerophosphocholines,32,0,0,Very Low,2,"0; LowPeakQualityScore, NoLinearRangeFound"
