"biomolecule_id","UniqueID","standardized_name","omics_id","keep"
38452,"17.842_650.4751","PC 26:0_RTmz_17.842_650.4751",2,"1"
38453,"19.796_650.43885","PC 26:0_RTmz_19.796_650.43885",2,"1"
38454,"18.024_664.44164","PC 27:0_RTmz_18.024_664.44164",2,"0; HighRsd, HighRTModelError, LowPeakQualityScore, NoLinearRangeFound"
38455,"18.933_678.50631","PC 16:0_12:0_RTmz_18.933_678.50631",2,"1"
38456,"19.323_692.52155","PC 29:0_RTmz_19.323_692.52155",2,"0; HighRTModelError, LowPeakQualityScore, NoLinearRangeFound"
38457,"19.617_692.52202","PC 29:0_RTmz_19.617_692.52202",2,"1"
38458,"20.112_706.53751","PC 30:0_RTmz_20.112_706.53751",2,"0; HighRTModelError, LowPeakQualityScore, NoLinearRangeFound"
38459,"20.409_706.53779","PC 16:0_14:0_RTmz_20.409_706.53779",2,"1"
38460,"20.693_706.53765","PC 30:0_RTmz_20.693_706.53765",2,"0; HighRTModelError, NoLinearRangeFound"
38461,"20.902_720.55406","PC 31:0_RTmz_20.902_720.55406",2,"0; HighRTModelError, NoLinearRangeFound"
38462,"21.304_720.55364","PC 31:0_RTmz_21.304_720.55364",2,"1"
38463,"21.897_734.56894","PC 16:0_16:0_RTmz_21.897_734.56894",2,"0; HighRTModelError, NoLinearRangeFound"
38464,"22.249_734.56846","PC 16:0_16:0_RTmz_22.249_734.56846",2,"1"
38465,"22.472_734.56971","PC 16:0_16:0_RTmz_22.472_734.56971",2,"0; HighRTModelError, LowPeakQualityScore, NoLinearRangeFound"
38466,"22.547_734.56963","PC 16:0_16:0_RTmz_22.547_734.56963",2,"0; HighRTModelError, LowPeakQualityScore, NoLinearRangeFound"
38467,"22.62_734.56946","PC 16:0_16:0_RTmz_22.62_734.56946",2,"0; HighRTModelError, NoLinearRangeFound"
38468,"23.065_734.56962","PC 16:0_16:0_RTmz_23.065_734.56962",2,"0; LowPeakQualityScore"
38469,"23.1_734.56965","PC 32:0_RTmz_23.1_734.56965",2,"0; LowPeakQualityScore, NoLinearRangeFound"
38470,"23.153_734.56964","PC 16:0_16:0_RTmz_23.153_734.56964",2,"0; LowPeakQualityScore, NoLinearRangeFound"
38471,"22.816_748.58515","PC 16:0_17:0_RTmz_22.816_748.58515",2,"1"
38472,"23.241_748.58439","PC 33:0_RTmz_23.241_748.58439",2,"1"
38473,"23.849_762.59992","PC 18:0_16:0_RTmz_23.849_762.59992",2,"0; HighRTModelError, LowPeakQualityScore, NoLinearRangeFound"
38474,"24.234_762.59931","PC 18:0_16:0_RTmz_24.234_762.59931",2,"1"
38475,"24.49_762.60087","PC 34:0_RTmz_24.49_762.60087",2,"0; LowPeakQualityScore, NoLinearRangeFound"
38476,"24.68_762.60054","PC 34:0_RTmz_24.68_762.60054",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38477,"23.97_776.55794","PC 35:0_RTmz_23.97_776.55794",2,"1"
38478,"24.82_776.61546","PC 35:0_RTmz_24.82_776.61546",2,"1"
38479,"25.26_776.57938","PC 35:0_RTmz_25.26_776.57938",2,"0; LowPeakQualityScore, NoLinearRangeFound"
38480,"25.261_776.61561","PC 35:0_RTmz_25.261_776.61561",2,"1"
38481,"26.216_790.55949","PC 36:0_RTmz_26.216_790.55949",2,"0; LowPeakQualityScore, NoLinearRangeFound"
38482,"26.286_790.63215","PC 36:0_RTmz_26.286_790.63215",2,"1"
38483,"26.481_790.55951","PC 36:0_RTmz_26.481_790.55951",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38484,"26.752_790.55918","PC 36:0_RTmz_26.752_790.55918",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38485,"26.981_790.55917","PC 36:0_RTmz_26.981_790.55917",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38486,"27.054_804.61251","PC 37:0_RTmz_27.054_804.61251",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38487,"27.605_818.59023","PC 38:0_RTmz_27.605_818.59023",2,"1"
38488,"28.19_818.58941","PC 38:0_RTmz_28.19_818.58941",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38489,"28.239_818.58982","PC 38:0_RTmz_28.239_818.58982",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38490,"28.206_832.56902","PC 39:0_RTmz_28.206_832.56902",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38491,"27.729_846.54822","PC 40:0_RTmz_27.729_846.54822",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38492,"30.378_846.69374","PC 40:0_RTmz_30.378_846.69374",2,"1"
38493,"31.263_874.72514","PC 42:0_RTmz_31.263_874.72514",2,"1"
38494,"31.351_888.76441","PC 43:0_RTmz_31.351_888.76441",2,"1"
38495,"14.483_634.45264","PC 25:1_RTmz_14.483_634.45264",2,"0; HighRTModelError, NoLinearRangeFound"
38496,"15.813_648.38509","PC 26:1_RTmz_15.813_648.38509",2,"1"
38497,"18.005_676.49053","PC 28:1_RTmz_18.005_676.49053",2,"1"
38498,"13.681_690.44143","Unknown_RTmz_13.681_690.44143",2,"1"
38499,"13.844_704.45721","Unknown_RTmz_13.844_704.45721",2,"1"
38500,"19.11_704.52204","PC 30:1_RTmz_19.11_704.52204",2,"1"
38501,"13.998_718.47278","Unknown_RTmz_13.998_718.47278",2,"1"
38502,"19.818_718.53775","PC 31:1_RTmz_19.818_718.53775",2,"1"
38503,"14.164_732.48853","Unknown_RTmz_14.164_732.48853",2,"1"
38504,"20.63_732.55307","PC 16:0_16:1_RTmz_20.63_732.55307",2,"1"
38505,"14.334_746.50514","Unknown_RTmz_14.334_746.50514",2,"1"
38506,"21.506_746.56903","PC 15:0_18:1_RTmz_21.506_746.56903",2,"1"
38507,"22.634_746.56958","PC 33:1_RTmz_22.634_746.56958",2,"1"
38508,"23.09_774.6008","PC 17:0_18:1_RTmz_23.09_774.6008",2,"1"
38509,"23.443_774.59939","PC 17:0_18:1_RTmz_23.443_774.59939",2,"1"
38510,"24.444_788.61548","PC 18:0_18:1_RTmz_24.444_788.61548",2,"1"
38511,"23.013_802.59554","Unknown_RTmz_23.013_802.59554",2,"1"
38512,"25.009_802.63112","PC 37:1_RTmz_25.009_802.63112",2,"1"
38513,"25.457_802.63097","PC 37:1_RTmz_25.457_802.63097",2,"1"
38514,"25.898_802.57131","PC 37:1_RTmz_25.898_802.57131",2,"1"
38515,"26.291_816.57523","PC 38:1_RTmz_26.291_816.57523",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38516,"26.489_816.64748","PC 38:1_RTmz_26.489_816.64748",2,"1"
38517,"26.826_816.57448","PC 38:1_RTmz_26.826_816.57448",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38518,"25.921_830.6051","PC 39:1_RTmz_25.921_830.6051",2,"0; HighRsd, HighRTModelError, LowPeakQualityScore, NoLinearRangeFound"
38519,"27.574_830.66298","PC 39:1_RTmz_27.574_830.66298",2,"1"
38520,"24.021_844.61853","Unknown_RTmz_24.021_844.61853",2,"0; Notfound_in_50pecent_samples"
38521,"28.357_844.67814","PC 40:1_RTmz_28.357_844.67814",2,"0; LowPeakQualityScore, NoLinearRangeFound"
38522,"28.654_844.67904","PC 40:1_RTmz_28.654_844.67904",2,"1"
38523,"23.899_872.65138","Unknown_RTmz_23.899_872.65138",2,"1"
38524,"30.48_872.70959","PC 42:1_RTmz_30.48_872.70959",2,"1"
38525,"15.888_660.36308","Unknown_RTmz_15.888_660.36308",2,"1"
38526,"15.667_674.36316","PC 28:2_RTmz_15.667_674.36316",2,"1"
38527,"16.574_688.49883","PC 29:2_RTmz_16.574_688.49883",2,"0; HighRsd, HighRTModelError, LowPeakQualityScore, NoLinearRangeFound"
38528,"18.234_702.50606","PC 30:2_RTmz_18.234_702.50606",2,"1"
38529,"18.687_716.56656","PC 31:2_RTmz_18.687_716.56656",2,"1"
38530,"19.262_730.53711","PC 16:1_16:1_RTmz_19.262_730.53711",2,"1"
38531,"19.454_730.5369","PC 14:0_18:2_RTmz_19.454_730.5369",2,"1"
38532,"24.826_730.57366","Unknown_RTmz_24.826_730.57366",2,"0; Notfound_in_50pecent_samples"
38533,"19.923_744.55409","PC 33:2_RTmz_19.923_744.55409",2,"1"
38534,"20.219_744.55257","PC 33:2_RTmz_20.219_744.55257",2,"1"
38535,"21.999_772.58348","PC 17:0_18:2_RTmz_21.999_772.58348",2,"1"
38536,"22.247_772.52491","PC 17:0_18:2_RTmz_22.247_772.52491",2,"1"
38537,"22.598_772.52451","Unknown_RTmz_22.598_772.52451",2,"1"
38538,"23.833_772.62025","Unknown_RTmz_23.833_772.62025",2,"1"
38539,"23.52_800.61661","PC 37:2_RTmz_23.52_800.61661",2,"1"
38540,"24.227_800.55546","Unknown_RTmz_24.227_800.55546",2,"1"
38541,"23.108_814.63234","Unknown_RTmz_23.108_814.63234",2,"0; Notfound_in_50pecent_samples"
38542,"24.481_814.63194","PC 20:1_18:1_RTmz_24.481_814.63194",2,"1"
38543,"24.785_814.63032","PC 18:0_20:2_RTmz_24.785_814.63032",2,"1"
38544,"24.963_814.63054","PC 38:2_RTmz_24.963_814.63054",2,"0; NoLinearRangeFound"
38545,"25.035_814.55879","PC 38:2_RTmz_25.035_814.55879",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38546,"25.586_814.63122","PC 38:2_RTmz_25.586_814.63122",2,"0; LowPeakQualityScore"
38547,"26.835_814.63208","PC 38:2_RTmz_26.835_814.63208",2,"0; LowPeakQualityScore, NoLinearRangeFound"
38548,"25.861_828.69169","PC 39:2_RTmz_25.861_828.69169",2,"1"
38549,"26.455_842.66359","PC 40:2_RTmz_26.455_842.66359",2,"1"
38550,"26.814_842.59056","PC 40:2_RTmz_26.814_842.59056",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38551,"27.019_842.66224","PC 40:2_RTmz_27.019_842.66224",2,"1"
38552,"27.373_856.56941","PC 41:2_RTmz_27.373_856.56941",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38553,"27.901_856.56862","PC 41:2_RTmz_27.901_856.56862",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38554,"28.096_856.67827","PC 41:2_RTmz_28.096_856.67827",2,"0; LowPeakQualityScore, NoLinearRangeFound"
38555,"28.264_856.56861","PC 41:2_RTmz_28.264_856.56861",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38556,"28.54_870.69468","PC 42:2_RTmz_28.54_870.69468",2,"1"
38557,"29.19_870.69385","PC 24:0_18:2_RTmz_29.19_870.69385",2,"1"
38558,"32.85_954.84799","PC 48:2_RTmz_32.85_954.84799",2,"1"
38559,"18.632_728.52192","PC 32:3_RTmz_18.632_728.52192",2,"1"
38560,"19.263_742.53738","PC 33:3_RTmz_19.263_742.53738",2,"1"
38561,"19.974_742.56074","Unknown_RTmz_19.974_742.56074",2,"1"
38562,"19.627_756.55245","PC 16:1_18:2_RTmz_19.627_756.55245",2,"1"
38563,"19.988_756.55317","PC 16:0_18:3_RTmz_19.988_756.55317",2,"1"
38564,"25.9_756.63422","Unknown_RTmz_25.9_756.63422",2,"1"
38565,"20.396_770.56911","PC 17:1_18:2_RTmz_20.396_770.56911",2,"1"
38566,"20.721_770.56827","PC 35:3_RTmz_20.721_770.56827",2,"1"
38567,"22.583_798.60032","PC 37:3_RTmz_22.583_798.60032",2,"1"
38568,"28.233_798.68119","Unknown_RTmz_28.233_798.68119",2,"1"
38569,"21.432_812.54339","Unknown_RTmz_21.432_812.54339",2,"0; Notfound_in_50pecent_samples"
38570,"23.014_812.61671","PC 38:3_RTmz_23.014_812.61671",2,"1"
38571,"23.554_812.61549","PC 18:0_20:3_RTmz_23.554_812.61549",2,"1"
38572,"24.184_812.61548","PC 38:3_RTmz_24.184_812.61548",2,"1"
38573,"29.339_812.69685","Unknown_RTmz_29.339_812.69685",2,"1"
38574,"24.562_826.6315","PC 39:3_RTmz_24.562_826.6315",2,"1"
38575,"23.14_840.57457","Unknown_RTmz_23.14_840.57457",2,"1"
38576,"24.903_840.64667","PC 40:3_RTmz_24.903_840.64667",2,"1"
38577,"25.568_840.64691","PC 40:3_RTmz_25.568_840.64691",2,"1"
38578,"26.627_840.70309","PC 40:3_RTmz_26.627_840.70309",2,"0; LowPeakQualityScore"
38579,"26.921_868.67809","PC 42:3_RTmz_26.921_868.67809",2,"1"
38580,"27.631_868.67849","PC 42:3_RTmz_27.631_868.67849",2,"1"
38581,"29.808_896.70972","PC 44:3_RTmz_29.808_896.70972",2,"1"
38582,"16.899_740.52153","PC 33:4_RTmz_16.899_740.52153",2,"0; HighRTModelError, NoLinearRangeFound"
38583,"18.785_754.53737","PC 14:0_20:4_RTmz_18.785_754.53737",2,"1"
38584,"19.329_754.53684","PC 14:0_20:4_RTmz_19.329_754.53684",2,"1"
38585,"30.324_754.63397","Unknown_RTmz_30.324_754.63397",2,"1"
38586,"19.456_768.49332","PC 35:4_RTmz_19.456_768.49332",2,"1"
38587,"20.778_796.52481","PC 37:4_RTmz_20.778_796.52481",2,"1"
38588,"20.859_796.58547","PC 37:4_RTmz_20.859_796.58547",2,"0; HighRTModelError, LowPeakQualityScore"
38589,"22.629_824.55606","PC 39:4_RTmz_22.629_824.55606",2,"1"
38590,"23.762_824.61511","PC 39:4_RTmz_23.762_824.61511",2,"1"
38591,"23.589_838.63216","PC 40:4_RTmz_23.589_838.63216",2,"1"
38592,"23.834_838.6308","PC 18:0_22:4_RTmz_23.834_838.6308",2,"0; HighRTModelError"
38593,"24.198_838.63057","PC 18:0_22:4_RTmz_24.198_838.63057",2,"1"
38594,"24.752_838.63029","PC 20:0_20:4_RTmz_24.752_838.63029",2,"1"
38595,"27.12_838.66744","Unknown_RTmz_27.12_838.66744",2,"0; Notfound_in_50pecent_samples"
38596,"31.777_838.74886","Unknown_RTmz_31.777_838.74886",2,"0; Notfound_in_50pecent_samples"
38597,"24.755_852.58644","PC 41:4_RTmz_24.755_852.58644",2,"1"
38598,"25.21_852.64657","PC 41:4_RTmz_25.21_852.64657",2,"0; LowPeakQualityScore, NoLinearRangeFound"
38599,"25.772_852.6465","PC 41:4_RTmz_25.772_852.6465",2,"0; LowPeakQualityScore, NoLinearRangeFound"
38600,"25.813_866.6623","PC 42:4_RTmz_25.813_866.6623",2,"1"
38601,"26.228_866.66307","PC 42:4_RTmz_26.228_866.66307",2,"1"
38602,"26.807_866.66221","PC 42:4_RTmz_26.807_866.66221",2,"1"
38603,"28.964_894.6939","PC 44:4_RTmz_28.964_894.6939",2,"1"
38604,"30.62_922.72527","PC 46:4_RTmz_30.62_922.72527",2,"1"
38605,"32.314_978.8481","PC 50:4_RTmz_32.314_978.8481",2,"1"
38606,"17.792_738.50674","PC 33:5_RTmz_17.792_738.50674",2,"0; HighRTModelError, LowPeakQualityScore, NoLinearRangeFound"
38607,"18.554_752.52168","PC 34:5_RTmz_18.554_752.52168",2,"1"
38608,"19.455_752.51921","PC 34:5_RTmz_19.455_752.51921",2,"1"
38609,"19.168_766.53809","PC 35:5_RTmz_19.168_766.53809",2,"1"
38610,"17.242_780.55256","Unknown_RTmz_17.242_780.55256",2,"1"
38611,"19.487_780.55257","PC 16:1_20:4_RTmz_19.487_780.55257",2,"1"
38612,"19.884_780.55281","PC 16:0_20:5_RTmz_19.884_780.55281",2,"1"
38613,"22.831_780.59044","Unknown_RTmz_22.831_780.59044",2,"1"
38614,"28.23_780.67032","Unknown_RTmz_28.23_780.67032",2,"1"
38615,"19.625_794.50908","PC 37:5_RTmz_19.625_794.50908",2,"1"
38616,"20.213_794.56846","PC 37:5_RTmz_20.213_794.56846",2,"1"
38617,"20.698_794.56836","PC 37:5_RTmz_20.698_794.56836",2,"1"
38618,"20.45_808.58523","PC 38:5_RTmz_20.45_808.58523",2,"1"
38619,"21.031_808.58478","PC 38:5_RTmz_21.031_808.58478",2,"1"
38620,"21.281_808.58456","PC 16:0_22:5_RTmz_21.281_808.58456",2,"1"
38621,"21.626_808.58454","PC 38:5_RTmz_21.626_808.58454",2,"1"
38622,"22.981_808.58273","Unknown_RTmz_22.981_808.58273",2,"1"
38623,"23.859_808.62013","Unknown_RTmz_23.859_808.62013",2,"0; Notfound_in_50pecent_samples"
38624,"28.651_808.62177","Unknown_RTmz_28.651_808.62177",2,"1"
38625,"21.601_822.60151","PC 39:5_RTmz_21.601_822.60151",2,"0; HighRTModelError, NoLinearRangeFound"
38626,"21.623_822.54079","PC 39:5_RTmz_21.623_822.54079",2,"1"
38627,"21.952_822.59965","PC 39:5_RTmz_21.952_822.59965",2,"1"
38628,"22.254_822.60056","PC 39:5_RTmz_22.254_822.60056",2,"1"
38629,"22.096_836.61571","PC 40:5_RTmz_22.096_836.61571",2,"1"
38630,"22.54_836.61714","PC 18:0_22:5_RTmz_22.54_836.61714",2,"0; HighRTModelError"
38631,"22.897_836.61596","PC 18:0_22:5_RTmz_22.897_836.61596",2,"1"
38632,"23.642_836.6154","PC 40:5_RTmz_23.642_836.6154",2,"1"
38633,"30.479_836.65209","Unknown_RTmz_30.479_836.65209",2,"0; Notfound_in_50pecent_samples"
38634,"23.562_850.57231","PC 41:5_RTmz_23.562_850.57231",2,"1"
38635,"24.216_864.64668","PC 42:5_RTmz_24.216_864.64668",2,"1"
38636,"24.465_864.64755","PC 42:5_RTmz_24.465_864.64755",2,"1"
38637,"24.757_864.64651","PC 22:1_20:4_RTmz_24.757_864.64651",2,"1"
38638,"24.905_864.64631","PC 42:5_RTmz_24.905_864.64631",2,"0; LowPeakQualityScore, NoLinearRangeFound"
38639,"26.998_864.68269","Unknown_RTmz_26.998_864.68269",2,"0; Notfound_in_50pecent_samples"
38640,"26.707_892.67907","PC 44:5_RTmz_26.707_892.67907",2,"1"
38641,"20.075_750.56389","Unknown_RTmz_20.075_750.56389",2,"1"
38642,"18.693_778.53736","PC 36:6_RTmz_18.693_778.53736",2,"1"
38643,"19.08_778.53752","PC 36:6_RTmz_19.08_778.53752",2,"1"
38644,"20.241_778.53482","PC 36:6_RTmz_20.241_778.53482",2,"1"
38645,"19.771_792.55281","PC 37:6_RTmz_19.771_792.55281",2,"1"
38646,"19.852_806.56847","PC 18:2_20:4_RTmz_19.852_806.56847",2,"1"
38647,"20.571_806.5685","PC 16:0_22:6_RTmz_20.571_806.5685",2,"1"
38648,"22.072_806.54512","Unknown_RTmz_22.072_806.54512",2,"1"
38649,"22.61_806.60538","Unknown_RTmz_22.61_806.60538",2,"1"
38650,"23.297_806.50926","Unknown_RTmz_23.297_806.50926",2,"1"
38651,"26.573_806.60602","Unknown_RTmz_26.573_806.60602",2,"1"
38652,"27.148_806.6473","Unknown_RTmz_27.148_806.6473",2,"1"
38653,"20.004_820.52508","PC 39:6_RTmz_20.004_820.52508",2,"1"
38654,"20.903_820.52532","PC 39:6_RTmz_20.903_820.52532",2,"1"
38655,"21.132_820.58458","PC 39:6_RTmz_21.132_820.58458",2,"1"
38656,"21.454_820.58485","PC 39:6_RTmz_21.454_820.58485",2,"1"
38657,"18.915_834.59381","Unknown_RTmz_18.915_834.59381",2,"1"
38658,"21.363_834.60024","PC 40:6_RTmz_21.363_834.60024",2,"1"
38659,"21.701_834.60072","PC 40:6_RTmz_21.701_834.60072",2,"1"
38660,"22.082_834.60009","PC 18:0_22:6_RTmz_22.082_834.60009",2,"0; HighRTModelError"
38661,"22.366_834.60032","PC 18:0_22:6_RTmz_22.366_834.60032",2,"1"
38662,"23.566_834.59868","Unknown_RTmz_23.566_834.59868",2,"1"
38663,"24.035_834.57681","Unknown_RTmz_24.035_834.57681",2,"1"
38664,"28.53_834.63718","Unknown_RTmz_28.53_834.63718",2,"1"
38665,"29.341_834.67881","Unknown_RTmz_29.341_834.67881",2,"1"
38666,"21.773_848.55494","PC 41:6_RTmz_21.773_848.55494",2,"1"
38667,"22.78_848.55637","PC 41:6_RTmz_22.78_848.55637",2,"1"
38668,"20.402_862.62468","Unknown_RTmz_20.402_862.62468",2,"1"
38669,"21.258_862.63166","Unknown_RTmz_21.258_862.63166",2,"1"
38670,"23.608_862.63167","PC 42:6_RTmz_23.608_862.63167",2,"1"
38671,"24.329_862.63138","PC 42:6_RTmz_24.329_862.63138",2,"1"
38672,"24.198_876.5868","PC 43:6_RTmz_24.198_876.5868",2,"1"
38673,"25.781_876.68317","Unknown_RTmz_25.781_876.68317",2,"1"
38674,"26.285_876.68386","Unknown_RTmz_26.285_876.68386",2,"1"
38675,"22.227_890.65596","Unknown_RTmz_22.227_890.65596",2,"0; Notfound_in_50pecent_samples"
38676,"24.199_918.68684","Unknown_RTmz_24.199_918.68684",2,"0; Notfound_in_50pecent_samples"
38677,"23.684_946.71804","Unknown_RTmz_23.684_946.71804",2,"1"
38678,"26.243_946.71889","Unknown_RTmz_26.243_946.71889",2,"1"
38679,"28.394_974.74929","Unknown_RTmz_28.394_974.74929",2,"1"
38680,"19.328_776.51913","Unknown_RTmz_19.328_776.51913",2,"1"
38681,"20.268_776.57891","Unknown_RTmz_20.268_776.57891",2,"1"
38682,"19.044_804.21048","Unknown_RTmz_19.044_804.21048",2,"1"
38683,"19.22_804.55322","PC 38:7_RTmz_19.22_804.55322",2,"1"
38684,"20.901_804.55134","Unknown_RTmz_20.901_804.55134",2,"1"
38685,"21.866_804.52952","Unknown_RTmz_21.866_804.52952",2,"1"
38686,"22.072_804.61066","Unknown_RTmz_22.072_804.61066",2,"0; Notfound_in_50pecent_samples"
38687,"25.984_804.58944","Unknown_RTmz_25.984_804.58944",2,"1"
38688,"14.417_818.56295","Unknown_RTmz_14.417_818.56295",2,"1"
38689,"19.882_818.50948","PC 39:7_RTmz_19.882_818.50948",2,"1"
38690,"20.283_832.58378","PC 40:7_RTmz_20.283_832.58378",2,"1"
38691,"20.707_832.58361","PC 18:1_22:6_RTmz_20.707_832.58361",2,"1"
38692,"21.767_832.58235","Unknown_RTmz_21.767_832.58235",2,"1"
38693,"22.17_832.56128","Unknown_RTmz_22.17_832.56128",2,"1"
38694,"22.225_832.58221","Unknown_RTmz_22.225_832.58221",2,"1"
38695,"22.78_832.58271","Unknown_RTmz_22.78_832.58271",2,"1"
38696,"23.118_832.58291","Unknown_RTmz_23.118_832.58291",2,"0; Notfound_in_50pecent_samples"
38697,"26.733_832.62169","Unknown_RTmz_26.733_832.62169",2,"0; Notfound_in_50pecent_samples"
38698,"26.798_832.23945","Unknown_RTmz_26.798_832.23945",2,"1"
38699,"27.03_832.66293","Unknown_RTmz_27.03_832.66293",2,"1"
38700,"19.099_860.60885","Unknown_RTmz_19.099_860.60885",2,"1"
38701,"21.52_860.61613","PC 42:7_RTmz_21.52_860.61613",2,"1"
38702,"24.195_860.61314","Unknown_RTmz_24.195_860.61314",2,"1"
38703,"13.869_774.49896","Unknown_RTmz_13.869_774.49896",2,"0; Notfound_in_50pecent_samples"
38704,"19.2_774.56381","Unknown_RTmz_19.2_774.56381",2,"1"
38705,"18.593_802.55853","PC 38:8_RTmz_18.593_802.55853",2,"1"
38706,"19.485_802.53495","PC 38:8_RTmz_19.485_802.53495",2,"1"
38707,"19.88_802.53553","PC 38:8_RTmz_19.88_802.53553",2,"1"
38708,"20.749_802.59475","Unknown_RTmz_20.749_802.59475",2,"1"
38709,"19.618_830.56834","PC 40:8_RTmz_19.618_830.56834",2,"1"
38710,"21.014_830.56662","PC 40:8_RTmz_21.014_830.56662",2,"1"
38711,"21.629_830.56707","PC 40:8_RTmz_21.629_830.56707",2,"1"
38712,"20.803_858.60044","PC 22:4_20:4_RTmz_20.803_858.60044",2,"1"
38713,"22.891_858.59858","Unknown_RTmz_22.891_858.59858",2,"0; Notfound_in_50pecent_samples"
38714,"23.641_858.59765","Unknown_RTmz_23.641_858.59765",2,"1"
38715,"21.71_886.58012","PC 44:8_RTmz_21.71_886.58012",2,"1"
38716,"23.648_914.6112","PC 46:8_RTmz_23.648_914.6112",2,"1"
38717,"18.82_828.55275","PC 40:9_RTmz_18.82_828.55275",2,"1"
38718,"19.797_856.58402","PC 42:9_RTmz_19.797_856.58402",2,"1"
38719,"20.294_856.58346","PC 42:9_RTmz_20.294_856.58346",2,"1"
38720,"20.392_884.60655","PC 44:9_RTmz_20.392_884.60655",2,"1"
38721,"18.133_826.59531","PC 40:10_RTmz_18.133_826.59531",2,"0; HighRTModelError, NoLinearRangeFound"
38722,"19.947_826.59548","Unknown_RTmz_19.947_826.59548",2,"1"
38723,"20.423_826.59588","Unknown_RTmz_20.423_826.59588",2,"1"
38724,"19.338_854.56835","PC 42:10_RTmz_19.338_854.56835",2,"1"
38725,"20.405_882.60066","PC 44:10_RTmz_20.405_882.60066",2,"1"
38726,"16.018_852.53663","PC 42:11_RTmz_16.018_852.53663",2,"0; HighRsd, HighRTModelError, NoLinearRangeFound"
38727,"16.525_880.62646","PC 44:11_RTmz_16.525_880.62646",2,"0; HighRsd, HighRTModelError"
38728,"25.119_746.60527","PE 36:1_RTmz_25.119_746.60527",2,"1"
38729,"26.752_746.60576","Unknown_RTmz_26.752_746.60576",2,"0; Notfound_in_50pecent_samples"
38730,"21.554_716.52248","PE 34:2_RTmz_21.554_716.52248",2,"1"
38731,"24.112_716.61821","Unknown_RTmz_24.112_716.61821",2,"0; Notfound_in_50pecent_samples"
38732,"24.329_716.61858","Unknown_RTmz_24.329_716.61858",2,"1"
38733,"22.528_730.53933","PE 35:2_RTmz_22.528_730.53933",2,"1"
38734,"23.486_744.55353","PE 36:2_RTmz_23.486_744.55353",2,"1"
38735,"27.588_744.55373","Unknown_RTmz_27.588_744.55373",2,"0; Notfound_in_50pecent_samples"
38736,"20.011_714.50707","PE 34:3_RTmz_20.011_714.50707",2,"1"
38737,"20.407_714.50647","PE 34:3_RTmz_20.407_714.50647",2,"1"
38738,"21.382_740.52215","PE 36:4_RTmz_21.382_740.52215",2,"1"
38739,"23.378_740.55627","Unknown_RTmz_23.378_740.55627",2,"0; Notfound_in_50pecent_samples"
38740,"23.618_768.58835","PE 38:4_RTmz_23.618_768.58835",2,"1"
38741,"24.997_768.55138","Unknown_RTmz_24.997_768.55138",2,"1"
38742,"24.828_796.6204","PE 40:4_RTmz_24.828_796.6204",2,"1"
38743,"20.286_738.50617","PE 36:5_RTmz_20.286_738.50617",2,"1"
38744,"25.501_780.58917","PE 39:5_RTmz_25.501_780.58917",2,"1"
38745,"25.927_764.63923","Unknown_RTmz_25.927_764.63923",2,"0; Notfound_in_50pecent_samples"
38746,"20.882_762.52807","PE 38:7_RTmz_20.882_762.52807",2,"1"
38747,"23.298_790.53494","Unknown_RTmz_23.298_790.53494",2,"1"
38748,"19.996_788.5222","PE 40:8_RTmz_19.996_788.5222",2,"1"
38749,"21.533_788.51932","Unknown_RTmz_21.533_788.51932",2,"0; Notfound_in_50pecent_samples"
38750,"19.688_812.52165","PE 42:10_RTmz_19.688_812.52165",2,"1"
38751,"19.844_828.55105","PI 32:0_RTmz_19.844_828.55105",2,"1"
38752,"20.097_828.61086","PI 32:0_RTmz_20.097_828.61086",2,"0; NoLinearRangeFound"
38753,"20.198_811.53163","PI 32:0_RTmz_20.198_811.53163",2,"0; HighRsd, LowPeakQualityScore"
38754,"20.206_828.55811","PI 32:0_RTmz_20.206_828.55811",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38755,"20.378_828.61163","PI 32:0_RTmz_20.378_828.61163",2,"0; LowPeakQualityScore, NoLinearRangeFound"
38756,"20.404_828.56048","PI 32:0_RTmz_20.404_828.56048",2,"0; HighRsd, NoLinearRangeFound"
38757,"20.42_811.53333","PI 32:0_RTmz_20.42_811.53333",2,"0; HighRsd, NoLinearRangeFound"
