biomolecule_id,UniqueID,standardized_name,RT,mz,Adduct,LipidCategory,LipidClass,MainClass,SubClass,NumFattyAcylCarbons,NumFattyAcylUnsaturations,AverageUnsaturations,UnsaturationLevel,omics_id,keep
38299,30.642_668.61829,DG 18:1_20:0_RTmz_30.642_668.61829,30.642,668.61829,[M+NH4]+,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,38,1,0.5,Very Low,2,1
38300,31.477_696.64956,DG 18:1_22:0_RTmz_31.477_696.64956,31.477,696.64956,[M+NH4]+,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,40,1,0.5,Very Low,2,0; LowPeakQualityScore
38301,23.015_582.50947,DG 14:0_18:2_RTmz_23.015_582.50947,23.015,582.50947,[M+NH4]+,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,32,2,1,Low,2,1
38302,24.73_610.53984,DG 16:1_18:1_RTmz_24.73_610.53984,24.73,610.53984,[M+NH4]+,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,34,2,1,Low,2,1
38303,25.03_610.53967,DG 16:0_18:2_RTmz_25.03_610.53967,25.03,610.53967,[M+NH4]+,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,34,2,1,Low,2,1
38304,25.485_610.53909,DG 34:2_RTmz_25.485_610.53909,25.485,610.53909,[M+NH4]+,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,34,2,1,Low,2,0; NoLinearRangeFound
38305,25.758_624.55564,DG 35:2_RTmz_25.758_624.55564,25.758,624.55564,[M+NH4]+,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,35,2,1,Low,2,1
38306,26.096_624.55552,DG 35:2_RTmz_26.096_624.55552,26.096,624.55552,[M+NH4]+,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,35,2,1,Low,2,1
38307,26.836_638.57099,DG 18:1_18:1_RTmz_26.836_638.57099,26.836,638.57099,[M+NH4]+,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,36,2,1,Low,2,1
38308,27.186_638.57135,DG 36:2_RTmz_27.186_638.57135,27.186,638.57135,[M+NH4]+,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,36,2,1,Low,2,0; NA
38309,21.305_580.3612,DG 14:1_18:2_RTmz_21.305_580.3612,21.305,580.3612,[M+NH4]+,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,32,3,1.5,Medium,2,"0; HighRsd, LowPeakQualityScore"
38310,23.205_608.52461,DG 16:1_18:2_RTmz_23.205_608.52461,23.205,608.52461,[M+NH4]+,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,34,3,1.5,Medium,2,1
38311,23.491_608.39391,DG 34:3_RTmz_23.491_608.39391,23.491,608.39391,[M+NH4]+,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,34,3,1.5,Medium,2,"0; LowPeakQualityScore, NoLinearRangeFound"
38312,23.662_608.52463,DG 34:3_RTmz_23.662_608.52463,23.662,608.52463,[M+NH4]+,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,34,3,1.5,Medium,2,1
38313,23.938_608.52425,DG 16:0_18:3_RTmz_23.938_608.52425,23.938,608.52425,[M+NH4]+,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,34,3,1.5,Medium,2,"0; LowPeakQualityScore, NoLinearRangeFound"
38314,24.186_622.54016,DG 17:1_18:2_RTmz_24.186_622.54016,24.186,622.54016,[M+NH4]+,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,35,3,1.5,Medium,2,1
38315,25.216_636.55527,DG 18:2_18:1_RTmz_25.216_636.55527,25.216,636.55527,[M+NH4]+,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,36,3,1.5,Medium,2,1
38316,25.57_636.55584,DG 36:3_RTmz_25.57_636.55584,25.57,636.55584,[M+NH4]+,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,36,3,1.5,Medium,2,0; NA
38317,27.192_664.58704,DG 38:3_RTmz_27.192_664.58704,27.192,664.58704,[M+NH4]+,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,38,3,1.5,Medium,2,1
38318,23.679_634.53983,DG 36:4_RTmz_23.679_634.53983,23.679,634.53983,[M+NH4]+,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,36,4,2,Medium,2,1
38319,24.728_634.53988,DG 36:4_RTmz_24.728_634.53988,24.728,634.53988,[M+NH4]+,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,36,4,2,Medium,2,1
38320,25.542_662.5711,DG 38:4_RTmz_25.542_662.5711,25.542,662.5711,[M+NH4]+,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,38,4,2,Medium,2,1
38321,25.806_662.57132,DG 38:4_RTmz_25.806_662.57132,25.806,662.57132,[M+NH4]+,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,38,4,2,Medium,2,1
38322,26.874_662.57123,DG 18:0_20:4_RTmz_26.874_662.57123,26.874,662.57123,[M+NH4]+,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,38,4,2,Medium,2,1
38323,22.631_632.52468,DG 18:3_18:2_RTmz_22.631_632.52468,22.631,632.52468,[M+NH4]+,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,36,5,2.5,High,2,1
38324,24.228_660.55562,DG 18:2_20:3_RTmz_24.228_660.55562,24.228,660.55562,[M+NH4]+,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,38,5,2.5,High,2,1
38325,24.904_660.55548,DG 38:5_RTmz_24.904_660.55548,24.904,660.55548,[M+NH4]+,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,38,5,2.5,High,2,1
38326,26.47_688.58732,DG 18:1_22:4_RTmz_26.47_688.58732,26.47,688.58732,[M+NH4]+,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,40,5,2.5,High,2,1
38327,23.377_658.53978,DG 38:6_RTmz_23.377_658.53978,23.377,658.53978,[M+NH4]+,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,38,6,3,High,2,1
38328,23.618_658.54059,DG 38:6_RTmz_23.618_658.54059,23.618,658.54059,[M+NH4]+,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,38,6,3,High,2,1
38329,24.233_658.54004,DG 16:0_22:6_RTmz_24.233_658.54004,24.233,658.54004,[M+NH4]+,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,38,6,3,High,2,1
38330,25.043_686.57097,DG 40:6_RTmz_25.043_686.57097,25.043,686.57097,[M+NH4]+,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,40,6,3,High,2,1
38331,27.159_714.60263,DG 20:0_22:6_RTmz_27.159_714.60263,27.159,714.60263,[M+NH4]+,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,42,6,3,High,2,1
38332,22.131_656.52437,DG 38:7_RTmz_22.131_656.52437,22.131,656.52437,[M+NH4]+,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,38,7,3.5,Very High,2,1
38333,23.823_684.20207,DG 18:2_22:5_RTmz_23.823_684.20207,23.823,684.20207,[M+NH4]+,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,40,7,3.5,Very High,2,1
38334,24.413_684.55606,DG 18:1_22:6_RTmz_24.413_684.55606,24.413,684.55606,[M+NH4]+,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,40,7,3.5,Very High,2,1
38335,29.326_712.60799,DG 20:1_22:6_RTmz_29.326_712.60799,29.326,712.60799,[M+NH4]+,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,42,7,3.5,Very High,2,"0; LowPeakQualityScore, NoLinearRangeFound"
38336,22.904_682.54063,DG 40:8_RTmz_22.904_682.54063,22.904,682.54063,[M+NH4]+,Glycerolipids,DG,Diradylglycerols,Diacylglycerols,40,8,4,Very High,2,1
38337,17.756_1125.68791,GM3-NANA d18:1_14:0_RTmz_17.756_1125.68791,17.756,1125.68791,[M+H]+,Sphingolipids,GM3-NANA,Acidic glycosphingolipids,Gangliosides,32,1,1,Low,2,1
38338,18.762_1153.719,GM3-NANA d18:1_16:0_RTmz_18.762_1153.719,18.762,1153.719,[M+H]+,Sphingolipids,GM3-NANA,Acidic glycosphingolipids,Gangliosides,34,1,1,Low,2,1
38339,20.077_1181.75053,GM3-NANA d18:1_18:0_RTmz_20.077_1181.75053,20.077,1181.75053,[M+H]+,Sphingolipids,GM3-NANA,Acidic glycosphingolipids,Gangliosides,36,1,1,Low,2,1
38340,20.292_1181.75064,GM3-NANA d18:1_18:0_RTmz_20.292_1181.75064,20.292,1181.75064,[M+H]+,Sphingolipids,GM3-NANA,Acidic glycosphingolipids,Gangliosides,36,1,1,Low,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38341,21.736_1209.78177,GM3-NANA d38:1_RTmz_21.736_1209.78177,21.736,1209.78177,[M+H]+,Sphingolipids,GM3-NANA,Acidic glycosphingolipids,Gangliosides,38,1,1,Low,2,1
38342,21.986_1209.78166,GM3-NANA d38:1_RTmz_21.986_1209.78166,21.986,1209.78166,[M+H]+,Sphingolipids,GM3-NANA,Acidic glycosphingolipids,Gangliosides,38,1,1,Low,2,"0; HighRsd, LowPeakQualityScore"
38343,23.628_1237.81418,GM3-NANA d18:1_22:0_RTmz_23.628_1237.81418,23.628,1237.81418,[M+H]+,Sphingolipids,GM3-NANA,Acidic glycosphingolipids,Gangliosides,40,1,1,Low,2,1
38344,23.889_1237.81393,GM3-NANA d18:1_22:0_RTmz_23.889_1237.81393,23.889,1237.81393,[M+H]+,Sphingolipids,GM3-NANA,Acidic glycosphingolipids,Gangliosides,40,1,1,Low,2,"0; HighRsd, NoLinearRangeFound"
38345,24.707_1251.82972,GM3-NANA d18:1_23:0_RTmz_24.707_1251.82972,24.707,1251.82972,[M+H]+,Sphingolipids,GM3-NANA,Acidic glycosphingolipids,Gangliosides,41,1,1,Low,2,1
38346,25.568_1265.84476,GM3-NANA d18:1_24:0_RTmz_25.568_1265.84476,25.568,1265.84476,[M+H]+,Sphingolipids,GM3-NANA,Acidic glycosphingolipids,Gangliosides,42,1,1,Low,2,1
38347,25.824_1265.8457,GM3-NANA d18:1_24:0_RTmz_25.824_1265.8457,25.824,1265.8457,[M+H]+,Sphingolipids,GM3-NANA,Acidic glycosphingolipids,Gangliosides,42,1,1,Low,2,0; HighRsd
38348,17.889_1151.7032,GM3-NANA d18:2_16:0_RTmz_17.889_1151.7032,17.889,1151.7032,[M+H]+,Sphingolipids,GM3-NANA,Acidic glycosphingolipids,Gangliosides,34,2,2,Medium,2,1
38349,18.984_1179.73512,GM3-NANA d18:2_18:0_RTmz_18.984_1179.73512,18.984,1179.73512,[M+H]+,Sphingolipids,GM3-NANA,Acidic glycosphingolipids,Gangliosides,36,2,2,Medium,2,1
38350,22.127_1235.79842,GM3-NANA d18:2_22:0_RTmz_22.127_1235.79842,22.127,1235.79842,[M+H]+,Sphingolipids,GM3-NANA,Acidic glycosphingolipids,Gangliosides,40,2,2,Medium,2,1
38351,23.611_1263.82985,GM3-NANA d18:1_24:1_RTmz_23.611_1263.82985,23.611,1263.82985,[M+H]+,Sphingolipids,GM3-NANA,Acidic glycosphingolipids,Gangliosides,42,2,2,Medium,2,1
38352,23.865_1263.82965,GM3-NANA d18:1_24:1_RTmz_23.865_1263.82965,23.865,1263.82965,[M+H]+,Sphingolipids,GM3-NANA,Acidic glycosphingolipids,Gangliosides,42,2,2,Medium,2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
38353,24.052_1263.82986,GM3-NANA d18:2_24:0_RTmz_24.052_1263.82986,24.052,1263.82986,[M+H]+,Sphingolipids,GM3-NANA,Acidic glycosphingolipids,Gangliosides,42,2,2,Medium,2,1
38354,18.488_1169.71385,GM3-NGNA d18:1_16:0_RTmz_18.488_1169.71385,18.488,1169.71385,[M+H]+,Sphingolipids,GM3-NGNA,Acidic glycosphingolipids,Gangliosides,34,1,1,Low,2,1
38355,23.123_1279.82499,GM3-NGNA d18:1_24:1_RTmz_23.123_1279.82499,23.123,1279.82499,[M+H]+,Sphingolipids,GM3-NGNA,Acidic glycosphingolipids,Gangliosides,42,2,2,Medium,2,1
38356,27.352_810.68125,HexCer[NS] d42:2_RTmz_27.352_810.68125,27.352,810.68125,[M+H]+,Sphingolipids,HexCer[NS],Ceramides,Hexosylceramide,42,2,2,Medium,2,1
38357,27.369_810.6001,HexCer[NS] d42:2_RTmz_27.369_810.6001,27.369,810.6001,[M+H]+,Sphingolipids,HexCer[NS],Ceramides,Hexosylceramide,42,2,2,Medium,2,0; HighRsd
38358,27.514_810.6003,HexCer[NS] d42:2_RTmz_27.514_810.6003,27.514,810.6003,[M+H]+,Sphingolipids,HexCer[NS],Ceramides,Hexosylceramide,42,2,2,Medium,2,0; LowPeakQualityScore
38359,12.516_412.28448,LysoPC 10:0_RTmz_12.516_412.28448,12.516,412.28448,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,10,0,0,Very Low,2,0; HighRTModelError
38360,12.686_412.30558,LysoPC 10:0_RTmz_12.686_412.30558,12.686,412.30558,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,10,0,0,Very Low,2,1
38361,13.008_412.26912,LysoPC 10:0_RTmz_13.008_412.26912,13.008,412.26912,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,10,0,0,Very Low,2,"0; HighRTModelError, LowPeakQualityScore, NoLinearRangeFound"
38362,13.356_440.21171,LysoPC 12:0_RTmz_13.356_440.21171,13.356,440.21171,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,12,0,0,Very Low,2,"0; HighRTModelError, LowPeakQualityScore, NoLinearRangeFound"
38363,13.499_440.27685,LysoPC 12:0_RTmz_13.499_440.27685,13.499,440.27685,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,12,0,0,Very Low,2,"0; HighRsd, HighRTModelError, LowPeakQualityScore"
38364,13.662_440.27681,LysoPC 12:0_RTmz_13.662_440.27681,13.662,440.27681,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,12,0,0,Very Low,2,1
38365,11.994_454.29241,Unknown_RTmz_11.994_454.29241,11.994,454.29241,[M+H]+,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
38366,14.235_468.38909,LysoPC 14:0_RTmz_14.235_468.38909,14.235,468.38909,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,14,0,0,Very Low,2,"0; HighRTModelError, NoLinearRangeFound"
38367,14.24_468.19902,LysoPC 14:0_RTmz_14.24_468.19902,14.24,468.19902,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,14,0,0,Very Low,2,"0; HighRTModelError, NoLinearRangeFound"
38368,14.251_468.30816,LysoPC 14:0_RTmz_14.251_468.30816,14.251,468.30816,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,14,0,0,Very Low,2,0; HighRTModelError
38369,14.426_468.30846,LysoPC 14:0_RTmz_14.426_468.30846,14.426,468.30846,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,14,0,0,Very Low,2,1
38370,14.639_482.32371,LysoPC 15:0_RTmz_14.639_482.32371,14.639,482.32371,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,15,0,0,Very Low,2,1
38371,14.809_482.32403,LysoPC 15:0_RTmz_14.809_482.32403,14.809,482.32403,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,15,0,0,Very Low,2,1
38372,15.021_496.3393,LysoPC 16:0_RTmz_15.021_496.3393,15.021,496.3393,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,16,0,0,Very Low,2,1
38373,15.199_496.33947,LysoPC 16:0_RTmz_15.199_496.33947,15.199,496.33947,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,16,0,0,Very Low,2,1
38374,15.459_510.35485,LysoPC 17:0_RTmz_15.459_510.35485,15.459,510.35485,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,17,0,0,Very Low,2,1
38375,16.397_510.3912,LysoPC 17:0_RTmz_16.397_510.3912,16.397,510.3912,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,17,0,0,Very Low,2,1
38376,15.798_524.37019,LysoPC 18:0_RTmz_15.798_524.37019,15.798,524.37019,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,18,0,0,Very Low,2,0; HighRTModelError
38377,15.988_524.3707,LysoPC 18:0_RTmz_15.988_524.3707,15.988,524.3707,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,18,0,0,Very Low,2,1
38378,16.218_538.38608,LysoPC 19:0_RTmz_16.218_538.38608,16.218,538.38608,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,19,0,0,Very Low,2,1
38379,16.824_552.40175,LysoPC 20:0_RTmz_16.824_552.40175,16.824,552.40175,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,20,0,0,Very Low,2,1
38380,17.838_580.4203,LysoPC 22:0_RTmz_17.838_580.4203,17.838,580.4203,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,22,0,0,Very Low,2,1
38381,18.837_608.46453,LysoPC 24:0_RTmz_18.837_608.46453,18.837,608.46453,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,24,0,0,Very Low,2,1
38382,13.673_466.31589,LysoPC 14:1_RTmz_13.673_466.31589,13.673,466.31589,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,14,1,1,Low,2,0; HighRTModelError
38383,13.887_466.2924,LysoPC 14:1_RTmz_13.887_466.2924,13.887,466.2924,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,14,1,1,Low,2,1
38384,14.468_480.30871,LysoPC 15:1_RTmz_14.468_480.30871,14.468,480.30871,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,15,1,1,Low,2,"0; HighRTModelError, LowPeakQualityScore"
38385,14.441_494.32432,LysoPC 16:1_RTmz_14.441_494.32432,14.441,494.32432,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,16,1,1,Low,2,0; HighRTModelError
38386,14.597_494.32337,LysoPC 16:1_RTmz_14.597_494.32337,14.597,494.32337,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,16,1,1,Low,2,1
38387,15.261_508.33924,LysoPC 17:1_RTmz_15.261_508.33924,15.261,508.33924,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,17,1,1,Low,2,1
38388,14.955_522.25622,Unknown_RTmz_14.955_522.25622,14.955,522.25622,[M+H]+,NA,NA,NA,NA,NA,NA,NA,Unknown,2,1
38389,15.34_522.35495,LysoPC 18:1_RTmz_15.34_522.35495,15.34,522.35495,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,18,1,1,Low,2,1
38390,16.064_550.38612,LysoPC 20:1_RTmz_16.064_550.38612,16.064,550.38612,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,20,1,1,Low,2,1
38391,16.858_578.41732,LysoPC 22:1_RTmz_16.858_578.41732,16.858,578.41732,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,22,1,1,Low,2,1
38392,14.428_506.26452,LysoPC 17:2_RTmz_14.428_506.26452,14.428,506.26452,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,17,2,2,Medium,2,1
38393,14.688_520.33923,LysoPC 18:2_RTmz_14.688_520.33923,14.688,520.33923,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,18,2,2,Medium,2,0; HighRTModelError
38394,14.843_520.33942,LysoPC 18:2_RTmz_14.843_520.33942,14.843,520.33942,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,18,2,2,Medium,2,1
38395,15.527_548.37045,LysoPC 20:2_RTmz_15.527_548.37045,15.527,548.37045,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,20,2,2,Medium,2,1
38396,13.123_518.32375,LysoPC 18:3_RTmz_13.123_518.32375,13.123,518.32375,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,18,3,3,High,2,1
38397,14.276_518.32367,LysoPC 18:3_RTmz_14.276_518.32367,14.276,518.32367,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,18,3,3,High,2,0; HighRTModelError
38398,14.423_518.32426,LysoPC 18:3_RTmz_14.423_518.32426,14.423,518.32426,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,18,3,3,High,2,1
38399,15.101_546.35457,LysoPC 20:3_RTmz_15.101_546.35457,15.101,546.35457,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,20,3,3,High,2,1
38400,14.088_516.30813,LysoPC 18:4_RTmz_14.088_516.30813,14.088,516.30813,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,18,4,4,Very High,2,1
38401,14.8_544.33923,LysoPC 20:4_RTmz_14.8_544.33923,14.8,544.33923,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,20,4,4,Very High,2,1
38402,15.342_544.33718,LysoPC 20:4_RTmz_15.342_544.33718,15.342,544.33718,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,20,4,4,Very High,2,1
38403,15.378_572.37039,LysoPC 22:4_RTmz_15.378_572.37039,15.378,572.37039,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,22,4,4,Very High,2,1
38404,14.265_542.32365,LysoPC 20:5_RTmz_14.265_542.32365,14.265,542.32365,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,20,5,5,Very High,2,0; HighRTModelError
38405,14.396_542.32421,LysoPC 20:5_RTmz_14.396_542.32421,14.396,542.32421,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,20,5,5,Very High,2,1
38406,14.952_570.35479,LysoPC 22:5_RTmz_14.952_570.35479,14.952,570.35479,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,22,5,5,Very High,2,1
38407,15.528_570.35231,LysoPC 22:5_RTmz_15.528_570.35231,15.528,570.35231,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,22,5,5,Very High,2,0; HighRTModelError
38408,14.741_568.33882,LysoPC 22:6_RTmz_14.741_568.33882,14.741,568.33882,[M+H]+,Glycerophospholipids,LysoPC,Glycerophosphocholines,Monoacylglycerophosphocholines,22,6,6,Very High,2,1
38409,15.328_454.29273,LysoPE 16:0_RTmz_15.328_454.29273,15.328,454.29273,[M+H]+,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,16,0,0,Very Low,2,1
38410,15.574_468.33149,LysoPE 17:0_RTmz_15.574_468.33149,15.574,468.33149,[M+H]+,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,17,0,0,Very Low,2,1
38411,15.947_482.32385,LysoPE 18:0_RTmz_15.947_482.32385,15.947,482.32385,[M+H]+,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,18,0,0,Very Low,2,1
38412,14.706_452.27683,LysoPE 16:1_RTmz_14.706_452.27683,14.706,452.27683,[M+H]+,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,16,1,1,Low,2,1
38413,15.464_480.30793,LysoPE 18:1_RTmz_15.464_480.30793,15.464,480.30793,[M+H]+,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,18,1,1,Low,2,1
38414,15.528_480.34424,LysoPE 18:1_RTmz_15.528_480.34424,15.528,480.34424,[M+H]+,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,18,1,1,Low,2,1
38415,16.034_508.33973,LysoPE 20:1_RTmz_16.034_508.33973,16.034,508.33973,[M+H]+,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,20,1,1,Low,2,0; NoLinearRangeFound
38416,14.962_478.29223,LysoPE 18:2_RTmz_14.962_478.29223,14.962,478.29223,[M+H]+,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,18,2,2,Medium,2,0; NA
38417,15.021_478.32896,LysoPE 18:2_RTmz_15.021_478.32896,15.021,478.32896,[M+H]+,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,18,2,2,Medium,2,1
38418,15.031_478.32346,LysoPE 18:2_RTmz_15.031_478.32346,15.031,478.32346,[M+H]+,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,18,2,2,Medium,2,0; LowPeakQualityScore
38419,15.123_478.29243,LysoPE 18:2_RTmz_15.123_478.29243,15.123,478.29243,[M+H]+,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,18,2,2,Medium,2,"0; LowPeakQualityScore, NoLinearRangeFound"
38420,15.197_478.32368,LysoPE 18:2_RTmz_15.197_478.32368,15.197,478.32368,[M+H]+,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,18,2,2,Medium,2,0; NA
38421,15.199_478.32911,LysoPE 18:2_RTmz_15.199_478.32911,15.199,478.32911,[M+H]+,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,18,2,2,Medium,2,0; NA
38422,14.544_476.27716,LysoPE 18:3_RTmz_14.544_476.27716,14.544,476.27716,[M+H]+,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,18,3,3,High,2,1
38423,14.598_476.31287,LysoPE 18:3_RTmz_14.598_476.31287,14.598,476.31287,[M+H]+,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,18,3,3,High,2,0; LowPeakQualityScore
38424,15.294_504.30813,LysoPE 20:3_RTmz_15.294_504.30813,15.294,504.30813,[M+H]+,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,20,3,3,High,2,"0; LowPeakQualityScore, NoLinearRangeFound"
38425,15.332_504.34417,LysoPE 20:3_RTmz_15.332_504.34417,15.332,504.34417,[M+H]+,Glycerophospholipids,LysoPE,Glycerophosphoethanolamines,Monoacylglycerophosphoethanolamines,20,3,3,High,2,1
